School Number,School Name,Lattitude,Longitude
6486,OLATHE ELEMENTARY SCHOOL,38.611102,-107.982744
6490,OLATHE MIDDLE SCHOOL,38.606888,-107.97849
6494,OLATHE HIGH SCHOOL,38.612212,-107.981316
6504,OLGA A HELLBECK ELEMENTARY SCHOOL,38.234799,-104.648972
6508,OMAR D BLAIR CHARTER SCHOOL,39.786457,-104.764678
6509,ONLINE HIGH SCHOOL,39.730613,-104.9836
6520,MONTE VISTA ON-LINE ACADEMY,37.581748,-106.154488
6534,HANSON ELEMENTARY SCHOOL,39.829078,-104.905973
6539,JEFFERSON COUNTY OPEN ELEMENTARY SCHOOL,39.733,-105.082448
6541,JEFFERSON COUNTY OPEN SECONDARY,39.733,-105.082448
6546,OPTIONS SCHOOL,39.747428,-104.85584
6554,ORCHARD AVENUE ELEMENTARY SCHOOL,39.084608,-108.543999
6562,ORCHARD MESA MIDDLE SCHOOL,39.048426,-108.545662
6578,OTERO ELEMENTARY SCHOOL,38.770642,-104.805269
6582,OTIS ELEMENTARY SCHOOL,40.153399,-102.967362
6586,OTIS JUNIOR-SENIOR HIGH SCHOOL,40.151373,-102.966088
6596,OURAY ELEMENTARY SCHOOL,38.023877,-107.67
6598,OURAY MIDDLE SCHOOL,38.023877,-107.67
6600,OURAY SENIOR HIGH SCHOOL,38.023877,-107.67
6625,OVERLAND HIGH SCHOOL,39.682052,-104.844236
6638,OVERLAND TRAIL MIDDLE SCHOOL,39.995251,-104.799337
6642,HORIZONS K-8 SCHOOL,39.993137,-105.237473
6652,PAGOSA SPRINGS ELEMENTARY SCHOOL,37.266139,-107.020075
6656,PAGOSA SPRINGS INTERMEDIATE SCHOOL,37.25711,-107.017139
6657,PAGOSA SPRINGS MIDDLE SCHOOL,37.269477,-107.009009
6658,PAGOSA SPRINGS HIGH SCHOOL,37.25711,-107.017139
6666,PALISADE HIGH SCHOOL,39.106146,-108.368854
6676,PALMER ELEMENTARY SCHOOL,39.731919,-104.924601
6678,PALMER RIDGE HIGH SCHOOL,39.111586,-104.864885
6680,PALMER HIGH SCHOOL,38.838221,-104.821352
6682,PALMER LAKE ELEMENTARY SCHOOL,39.121847,-104.918677
6686,PANORAMA MIDDLE SCHOOL,38.802568,-104.743714
6700,PAONIA ELEMENTARY SCHOOL,38.870601,-107.594227
6701,PRAIRIE HEIGHTS ELEMENTARY SCHOOL,38.533384,-104.677964
6702,OTHO E STUART MIDDLE SCHOOL,39.880985,-104.801822
6708,PAONIA HIGH SCHOOL,38.870626,-107.597773
6718,PARADOX VALLEY CHARTER SCHOOL,38.368315,-108.963634
6728,PARIS ELEMENTARY SCHOOL,39.742662,-104.848223
6738,PARK ELEMENTARY SCHOOL,37.267776,-107.87584
6750,MOUNTAIN VIEW ELEMENTARY SCHOOL,40.470396,-104.900791
6752,MOUNT VIEW CORE KNOWLEDGE CHARTER SCHOOL,38.460963,-105.208665
6754,PARK HILL SCHOOL,39.745562,-104.929204
6758,PARK LANE ELEMENTARY SCHOOL,39.757437,-104.834925
6770,PARK VIEW ELEMENTARY SCHOOL,38.275803,-104.588401
6772,SAGEWOOD MIDDLE SCHOOL,39.430763,-104.735375
6773,SIERRA MIDDLE SCHOOL,39.544198,-104.763405
6774,MARTINEZ ELEMENTARY SCHOOL,40.430899,-104.701546
6784,NOEL MIDDLE SCHOOL,39.788711,-104.802121
6794,PARKVIEW ELEMENTARY SCHOOL,38.079726,-102.615292
6802,PROSPECT RIDGE ACADEMY,39.870483,-104.980482
6804,PARMALEE ELEMENTARY SCHOOL,39.62492,-105.252479
6806,PARR ELEMENTARY SCHOOL,39.849632,-105.060079
6808,PATTERSON ELEMENTARY SCHOOL,39.693806,-105.095099
6812,PAWNEE JUNIOR-SENIOR HIGH SCHOOL,40.867606,-104.232076
6814,PEABODY ELEMENTARY SCHOOL,39.603772,-104.95229
6816,PEAK TO PEAK CHARTER SCHOOL,39.991185,-105.081099
6820,PEAKVIEW ELEMENTARY SCHOOL,39.621654,-104.761472
6828,PECK ELEMENTARY SCHOOL,39.814576,-105.090847
6830,NIVER CREEK MIDDLE SCHOOL,39.869019,-105.006062
6834,PEETZ ELEMENTARY SCHOOL,40.961244,-103.116846
6838,PEETZ JUNIOR-SENIOR HIGH SCHOOL,40.961244,-103.116846
6844,PEIFFER ELEMENTARY SCHOOL,39.626862,-105.113861
6848,PENNINGTON ELEMENTARY SCHOOL,39.781056,-105.104927
6856,PENROSE ELEMENTARY SCHOOL,38.878942,-104.747525
6858,PENROSE ELEMENTARY SCHOOL,38.422249,-105.020022
6869,PEORIA ELEMENTARY SCHOOL,39.729696,-104.847211
6898,PEYTON ELEMENTARY SCHOOL,39.029539,-104.49721
6902,PEYTON JUNIOR/SENIOR HIGH SCHOOL,39.033647,-104.497172
6912,PHILIPS ELEMENTARY SCHOOL,39.748607,-104.912028
6913,THE PINNACLE CHARTER SCHOOL MIDDLE,39.849018,-104.998712
6914,THE PINNACLE CHARTER SCHOOL HIGH,39.849018,-104.998712
6935,PIKES PEAK SCHOOL EXPEDITIONARY LEARNING,38.93416,-104.609479
6936,PIKES PEAK ELEMENTARY SCHOOL,38.811588,-104.770523
6937,PINE CREEK HIGH SCHOOL,38.986906,-104.760448
6938,PINE GROVE ELEMENTARY SCHOOL,39.527262,-104.807495
6940,PINE LANE ELEMENTARY,39.541014,-104.767611
6952,PINELLO ELEMENTARY SCHOOL,38.767601,-104.756973
6953,PINON VALLEY ELEMENTARY SCHOOL,38.756914,-104.815122
6954,PIONEER ELEMENTARY SCHOOL,40.242988,-103.797227
6955,PINE RIDGE ELEMENTARY SCHOOL,39.59702,-104.695829
6957,PIONEER CHARTER SCHOOL,39.769182,-104.949475
6960,PIONEER ELEMENTARY SCHOOL,38.932246,-104.756583
6961,PIONEER ELEMENTARY SCHOOL,39.515129,-104.739117
6962,PIONEER BILINGUAL ELEMENTARY SCHOOL,40.000238,-105.08991
6963,PIONEER RIDGE ELEMENTARY SCHOOL,40.301706,-104.907795
6970,PITT-WALLER K-8 SCHOOL,39.789138,-104.73821
6992,PLAINVIEW ELEMENTARY SCHOOL,38.468069,-102.216389
7009,PLAINVIEW JUNIOR-SENIOR HIGH SCHOOL,38.468069,-102.216389
7024,PLATEAU VALLEY ELEMENTARY SCHOOL,39.232799,-107.996881
7028,PLATEAU VALLEY MIDDLE SCHOOL,39.232799,-107.996881
7032,PLATEAU VALLEY HIGH SCHOOL,39.232799,-107.996881
7042,DEER CREEK ELEMENTARY SCHOOL,39.452874,-105.46708
7045,PLACE BRIDGE ACADEMY,39.687789,-104.906471
7046,PLATTE CANYON HIGH SCHOOL,39.420164,-105.53302
7047,PLATTE RIVER CHARTER ACADEMY,39.55019,-104.941348
7048,FITZSIMMONS MIDDLE SCHOOL,39.420724,-105.535168
7050,PLATTE VALLEY ELEMENTARY SCHOOL,40.937528,-102.524807
7052,PLATTE VALLEY ELEMENTARY SCHOOL,40.390029,-104.558405
7054,PLATTE VALLEY MIDDLE SCHOOL,40.392068,-104.556736
7056,PLATTEVILLE ELEMENTARY SCHOOL,40.207617,-104.823236
7058,SOUTH VALLEY MIDDLE SCHOOL,40.209959,-104.82323
7078,PLEASANT VIEW ELEMENTARY SCHOOL,39.732698,-105.178477
7082,PLEASANT VIEW ELEMENTARY SCHOOL,37.588337,-108.769487
7086,PLEASANT VIEW MIDDLE SCHOOL,38.252599,-104.549328
7091,PLUM CREEK ACADEMY,39.547032,-105.034091
7096,ROXBOROUGH ELEMENTARY SCHOOL,39.478805,-105.07771
7102,POLTON COMMUNITY ELEMENTARY SCHOOL,39.66358,-104.850768
7104,POLARIS EXPEDITIONARY LEARNING SCHOOL,40.578484,-105.110458
7106,POMONA ELEMENTARY SCHOOL,38.471084,-107.867331
7110,POMONA ELEMENTARY SCHOOL,39.090183,-108.580183
7113,PONDEROSA ELEMENTARY,40.43645,-105.125129
7114,POMONA HIGH SCHOOL,39.848398,-105.088365
7116,PONDEROSA ELEMENTARY SCHOOL,39.682365,-104.856617
7118,PONDEROSA HIGH SCHOOL,39.434029,-104.756063
7124,POUDRE HIGH SCHOOL,40.591292,-105.120101
7128,POWDERHORN ELEMENTARY SCHOOL,39.602381,-105.135175
7129,PRAIRIE VIEW HIGH SCHOOL,39.914366,-104.838695
7131,PRAIRIE VIEW MIDDLE SCHOOL,39.914366,-104.838633
7134,PRAIRIE CROSSING ELEMENTARY SCHOOL,39.510369,-104.79761
7153,PRAIRIE WINDS ELEMENTARY SCHOOL,38.346392,-104.712364
7154,PRAIRIE ELEMENTARY SCHOOL,40.612481,-103.801936
7155,PRAIRIE HILLS ELEMENTARY SCHOOL,39.946174,-104.943646
7156,PRAIRIE JUNIOR-SENIOR HIGH SCHOOL,40.612481,-103.801936
7157,PRAIRIE RIDGE ELEMENTARY SCHOOL,40.11685,-104.938304
7158,PRAIRIE MIDDLE SCHOOL,39.682052,-104.842639
7159,PRAIRIE HILLS ELEMENTARY SCHOOL,38.950429,-104.733648
7160,PRIMERO ELEMENTARY SCHOOL,37.128582,-104.792939
7161,PRESTON MIDDLE SCHOOL,40.518508,-105.023747
7164,PRIMERO JUNIOR-SENIOR HIGH SCHOOL,37.128582,-104.792939
7165,PRAIRIE WINDS ELEMENTARY SCHOOL,39.109523,-104.803964
7174,PRITCHETT ELEMENTARY SCHOOL,37.37208,-102.861371
7176,PRITCHETT MIDDLE SCHOOL,37.37208,-102.861371
7180,PRITCHETT HIGH SCHOOL,37.37208,-102.861371
7190,PROSPECT VALLEY ELEMENTARY SCHOOL,39.763016,-105.122531
7198,PSD GLOBAL ACADEMY,40.567062,-105.066682
7199,P.S.1 CHARTER SCHOOL,39.733517,-104.992929
7208,PUEBLO COUNTY HIGH SCHOOL,38.246477,-104.468502
7209,PUEBLO CHARTER SCHOOL FOR THE ARTS & SCIENCES,38.237719,-104.639073
7210,PUEBLO WEST ELEMENTARY SCHOOL,38.319735,-104.727013
7211,PUEBLO TECHNICAL ACADEMY,38.262164,-104.637042
7212,PUEBLO WEST MIDDLE SCHOOL,38.316693,-104.730247
7214,PUEBLO WEST HIGH SCHOOL,38.312185,-104.772379
7218,PUTNAM ELEMENTARY SCHOOL,40.591269,-105.101977
7228,QUEEN PALMER ELEMENTARY SCHOOL,38.846262,-104.792455
7232,AURORA QUEST K-8,39.703814,-104.834135
7238,RALSTON ELEMENTARY SCHOOL,39.717136,-105.292315
7239,RALSTON VALLEY SENIOR HIGH SCHOOL,39.841694,-105.150715
7240,RAMPART HIGH SCHOOL,38.950997,-104.771021
7245,RANCH VIEW MIDDLE SCHOOL,39.53137,-105.008873
7247,RANCH CREEK ELEMENTARY,38.961271,-104.723238
7250,RANGEVIEW HIGH SCHOOL,39.674001,-104.78056
7268,PARKVIEW ELEMENTARY SCHOOL,40.082397,-108.812644
7272,RANGELY MIDDLE SCHOOL,40.082397,-108.812644
7276,RANGELY JUNIOR/SENIOR HIGH SCHOOL,40.084975,-108.802981
7277,RED HAWK RIDGE ELEMENTARY SCHOOL,39.582478,-104.799585
7278,RICARDO FLORES MAGON ACADEMY,39.835181,-105.028897
7281,REDLANDS MIDDLE SCHOOL,39.083731,-108.644711
7282,RED ROCKS ELEMENTARY SCHOOL,39.654754,-105.195476
7285,RED TABLE EARLY LEARNING CENTER,39.646058,-106.941248
7290,RED FEATHER LAKES ELEMENTARY SCHOOL,40.80144,-105.589653
7296,RED SANDSTONE ELEMENTARY SCHOOL,39.645731,-106.389021
7297,REDSTONE ELEMENTARY SCHOOL,39.534619,-104.918712
7305,IVER C. RANUM MIDDLE SCHOOL,39.841731,-105.015764
7317,REMINGTON ELEMENTARY SCHOOL,38.877493,-104.699984
7319,RENAISSANCE EXPEDITION LEARN OUTWARD BOUND SCHOOL,39.402664,-104.858822
7322,REVERE JUNIOR-SENIOR HIGH SCHOOL,40.96348,-102.386728
7325,RICE ELEMENTARY SCHOOL,40.696697,-105.00532
7338,RIDGEVIEW ELEMENTARY SCHOOL,40.514526,-107.591229
7339,RIDGEVIEW ELEMENTARY SCHOOL,38.924229,-104.699569
7342,RIDGWAY ELEMENTARY SCHOOL,38.152403,-107.764268
7344,RIDGWAY MIDDLE SCHOOL,38.151435,-107.758209
7346,RIDGWAY HIGH SCHOOL,38.151435,-107.758209
7350,RIFFENBURGH ELEMENTARY SCHOOL,40.562914,-105.053009
7356,RIFLE MIDDLE SCHOOL,39.535818,-107.783357
7360,RIFLE HIGH SCHOOL,39.539814,-107.794914
7370,RISHEL MIDDLE SCHOOL,39.708357,-105.010987
7388,RIVERSIDE SCHOOL,39.581705,-107.532093
7402,RIVERVIEW ELEMENTARY SCHOOL,37.293945,-107.864749
7422,ROARING FORK HIGH SCHOOL,39.387031,-107.205803
7435,ROCK CANYON HIGH SCHOOL,39.616905,-105.014519
7442,ROCKY FORD JUNIOR/SENIOR HIGH SCHOOL,38.044091,-103.732988
7448,ROCKY HEIGHTS MIDDLE SCHOOL,39.616905,-105.014519
7460,ROCKRIMMON ELEMENTARY SCHOOL,38.931837,-104.830446
7462,ROCKY MOUNTAIN ACADEMY OF EVERGREEN,39.659739,-105.356682
7463,ROCKY MOUNTAIN CLASSICAL ACADEMY,38.861935,-104.706894
7464,ROCKY MOUNTAIN ELEMENTARY SCHOOL,40.166948,-105.077646
7467,ROCKY MOUNTAIN ELEMENTARY SCHOOL,39.070038,-108.447959
7470,ROCKY MOUNTAIN HIGH SCHOOL,40.546199,-105.099716
7476,ROLLING HILLS ELEMENTARY SCHOOL,39.611785,-104.765021
7481,RONCALLI MIDDLE SCHOOL,38.129665,-104.847202
7482,ROOSEVELT EDISON CHARTER SCHOOL,38.832607,-104.750033
7483,ROONEY RANCH ELEMENTARY SCHOOL,39.677164,-105.152822
7490,ROOSEVELT HIGH SCHOOL,40.338241,-104.912822
7500,ROSE HILL ELEMENTARY SCHOOL,39.802052,-104.908384
7512,ROSS MONTESSORI SCHOOL,39.403608,-107.211332
7513,RUDY ELEMENTARY SCHOOL,38.891485,-104.727387
7517,RUNNING CREEK ELEMENTARY SCHOOL,39.353829,-104.598965
7518,RUNYON ELEMENTARY SCHOOL,39.585081,-104.997779
7520,RUSSELL ELEMENTARY SCHOOL,39.790002,-105.086169
7523,RUSSELL MIDDLE SCHOOL,38.904929,-104.75759
7528,RYAN ELEMENTARY SCHOOL,39.98081,-105.108757
7529,RYAN ELEMENTARY SCHOOL,39.904519,-105.060377
7530,RYE ELEMENTARY SCHOOL,37.926091,-104.932425
7532,CRAVER MIDDLE SCHOOL,37.959191,-104.829291
7534,RYE HIGH SCHOOL,37.92367,-104.928502
7554,SABIN WORLD SCHOOL,39.659091,-105.046727
7556,SABIN MIDDLE SCHOOL,38.882206,-104.75285
7558,SABLE ELEMENTARY SCHOOL,39.753815,-104.819428
7559,SAGEBRUSH ELEMENTARY SCHOOL,39.633168,-104.817592
7562,SADDLE RANCH ELEMENTARY SCHOOL,39.531228,-104.99716
7565,ST. VRAIN COMMUNITY MONTOSSORI SCHOOL,40.16394,-105.100504
7568,SALIDA HIGH SCHOOL,38.528137,-105.996332
7578,SAMUELS ELEMENTARY SCHOOL,39.642754,-104.891106
7584,SANBORN ELEMENTARY SCHOOL,40.198505,-105.11922
7588,CENTENNIAL ELEMENTARY SCHOOL,37.205719,-105.425052
7592,SANCHEZ ELEMENTARY SCHOOL,39.989284,-105.083243
7606,SANDBURG ELEMENTARY SCHOOL,39.591834,-104.95578
7610,SAND CREEK ELEMENTARY SCHOOL,39.561024,-104.964684
7611,SAND CREEK ELEMENTARY SCHOOL,38.824692,-104.73906
7612,SANFORD ELEMENTARY SCHOOL,37.25335,-105.901519
7613,SAND CREEK HIGH SCHOOL,38.886519,-104.700485
7616,SANFORD JUNIOR/SENIOR HIGH SCHOOL,37.25335,-105.901519
7626,SANGRE DE CRISTO ELEMENTARY SCHOOL,37.743067,-105.875938
7630,SANGRE DE CRISTO UNDIVIDED HIGH SCHOOL,37.651523,-105.87529
7640,SARAH MILNER ELEMENTARY SCHOOL,40.384939,-105.107472
7650,STANSBERRY ELEMENTARY SCHOOL,40.435075,-105.072119
7660,SARGENT ELEMENTARY SCHOOL,37.678191,-106.112225
7664,SARGENT SENIOR HIGH SCHOOL,37.678191,-106.112225
7668,SARGENT JUNIOR HIGH SCHOOL,37.678191,-106.112225
7694,CHARLES M. SCHENCK (CMS) COMMUNITY SCHOOL,39.692892,-105.03437
7698,SCHMITT ELEMENTARY SCHOOL,39.683603,-105.012878
7700,SCOTT ELEMENTARY SCHOOL,40.418419,-104.729037
7701,COLLEGIATE ACADEMY OF COLORADO,39.567031,-105.114035
7705,SCOTT ELEMENTARY SCHOOL,38.922725,-104.736454
7708,SECREST ELEMENTARY SCHOOL,39.812869,-105.073532
7714,SECOND CREEK ELEMENTARY SCHOOL,39.876833,-104.802246
7718,SEDALIA ELEMENTARY SCHOOL,39.437242,-104.969019
7725,SD 27J PRESCHOOL AT THE BRIGHTON LRC,39.983652,-104.799704
7746,HI PLAINS UNDIVIDED HIGH SCHOOL,39.300002,-102.866911
7748,KEATING CONTINUING EDUCATION,38.253561,-104.625997
7753,SEMPER ELEMENTARY SCHOOL,39.871493,-105.08104
7755,SEVERANCE MIDDLE SCHOOL,40.478525,-104.901424
7764,SEVENTH STREET ELEMENTARY SCHOOL,37.768862,-108.903949
7780,SHAFFER ELEMENTARY SCHOOL,39.574387,-105.111479
7789,SILVER CREEK HIGH SCHOOL,40.15242,-105.166786
7794,SHANNER ELEMENTARY SCHOOL,38.054789,-102.122681
7795,SILVER CREEK ELEMENTARY,39.970676,-104.952696
7810,FLYNN ELEMENTARY SCHOOL,39.854687,-105.034367
7812,SHAW HEIGHTS MIDDLE SCHOOL,39.855781,-105.038588
7814,SHAWSHEEN ELEMENTARY SCHOOL,40.426726,-104.745032
7832,SHELLEDY ELEMENTARY SCHOOL,39.163445,-108.733637
7833,SHELTON ELEMENTARY SCHOOL,39.722559,-105.215454
7834,SHEPARDSON ELEMENTARY SCHOOL,40.54247,-105.05017
7837,SHERIDAN MIDDLE SCHOOL,39.641833,-105.025363
7839,ST. VRAIN GLOBAL ONLINE ACADEMY,40.155417,-105.106946
7842,SHERIDAN HIGH SCHOOL,39.642248,-105.029036
7860,SHERRELWOOD ELEMENTARY SCHOOL,39.84313,-105.000717
7865,SIDE CREEK ELEMENTARY SCHOOL,39.677375,-104.765006
7870,SIERRA ELEMENTARY SCHOOL,39.837122,-105.119416
7876,SIERRA GRANDE ELEMENTARY SCHOOL,37.430285,-105.461037
7878,SIERRA GRANDE MIDDLE SCHOOL,37.430285,-105.461037
7879,SOUTHERN COLORADO EARLY COLLEGE,38.34949,-104.717039
7880,SIERRA GRANDE SENIOR HIGH SCHOOL,37.430285,-105.461037
7882,SIERRA HIGH SCHOOL,38.801308,-104.751098
7886,SIERRA VISTA ELEMENTARY SCHOOL,38.323106,-104.770941
7890,CACTUS VALLEY ELEMENTARY SCHOOL,39.548675,-107.660997
7891,SILVERHEELS MIDDLE SCHOOL,39.224226,-105.999336
7900,SILVERTON ELEMENTARY SCHOOL,37.812294,-107.666444
7902,SILVERTON MIDDLE SCHOOL,37.812294,-107.666444
7904,SILVERTON HIGH SCHOOL,37.812294,-107.666444
7914,SIMLA ELEMENTARY SCHOOL,39.138883,-104.08368
7918,SIMLA JUNIOR HIGH SCHOOL,39.138883,-104.08368
7922,SIMLA HIGH SCHOOL,39.138883,-104.08368
7924,SINGING HILLS PRESCHOOL,39.47985,-104.636879
7925,SINGING HILLS ELEMENTARY SCHOOL,39.47985,-104.636879
7932,SIXTH AVENUE ELEMENTARY SCHOOL,39.72473,-104.831175
7942,SKINNER MIDDLE SCHOOL,39.771887,-105.032082
7947,SKYLAND COMMUNITY HIGH SCHOOL,39.766204,-104.968386
7950,SKYLINE ELEMENTARY SCHOOL,38.467667,-105.238752
7952,SKYLINE VISTA ELEMENTARY SCHOOL,39.830435,-105.015527
7954,SKYLINE HIGH SCHOOL,40.181369,-105.079009
7958,SKYVIEW ELEMENTARY SCHOOL,40.470508,-104.914631
7960,SKYVIEW MIDDLE SCHOOL,38.918989,-104.711019
7962,SLATER ELEMENTARY SCHOOL,39.751149,-105.093405
7972,SLAVENS K-8 SCHOOL,39.662391,-104.956113
7992,SMILEY MIDDLE SCHOOL,39.753658,-104.922265
7994,ESCALANTE MIDDLE SCHOOL,37.22753,-107.863567
8006,SMITH ELEMENTARY SCHOOL,39.767125,-104.918791
8010,SPRINGS RANCH ELEMENTARY SCHOOL,38.89474,-104.696087
8020,SMOKY HILL HIGH SCHOOL,39.629212,-104.80069
8030,SOMERLID ELEMENTARY SCHOOL,38.295625,-104.616644
8032,JOHN W THIMMIG ELEMENTARY SCHOOL,39.904525,-104.849197
8034,SOARING EAGLES ELEMENTARY SCHOOL,38.784392,-104.738626
8038,SOPRIS ELEMENTARY SCHOOL,39.51012,-107.31573
8048,SOROCO MIDDLE SCHOOL,40.27404,-106.951829
8050,SOROCO HIGH SCHOOL,40.27404,-106.951829
8053,SOAR GREEN VALLEY RANCH,39.78479,-104.780666
8054,HENRY WORLD SCHOOL GRADES 6-8,39.659663,-105.057618
8060,SOUTH ELEMENTARY SCHOOL,39.98188,-104.816746
8064,MOODY ELEMENTARY SCHOOL,39.600853,-105.006938
8078,SOUTH MIDDLE SCHOOL,39.722508,-104.843131
8082,SOUTH HIGH SCHOOL,38.236855,-104.654661
8085,WEST DENVER PREP:  FEDERAL CAMPUS,39.684171,-105.025067
8086,SOUTH HIGH SCHOOL,39.692952,-104.967404
8090,DEANE ELEMENTARY SCHOOL,39.706351,-105.062724
8102,SOUTH LAKEWOOD ELEMENTARY SCHOOL,39.718444,-105.091286
8106,SOARING HAWK ELEMENTARY SCHOOL,39.392795,-104.912736
8110,SOUTH MESA ELEMENTARY SCHOOL,38.23088,-104.548321
8114,EDITH TETER ELEMENTARY SCHOOL,39.224226,-105.999336
8116,SOUTH PARK ELEMENTARY SCHOOL,38.216341,-104.65448
8118,SOUTH PARK HIGH SCHOOL,39.224226,-105.999336
8119,SOUTH ROUTT EARLY LEARNING CENTER,40.15654,-106.911459
8120,SOUTH ROUTT ELEMENTARY SCHOOL,40.155885,-106.908697
8121,SOUTHWEST COLORADO E-SCHOOL,37.276342,-107.878254
8122,VENETUCCI ELEMENTARY SCHOOL,38.741718,-104.72854
8126,SOUTH RIDGE ELEMENTARY AN IB WORLD SCHOOL,39.370016,-104.84473
8130,SOUTHEAST ELEMENTARY SCHOOL,39.979528,-104.802249
8131,SOAR AT OAKLAND,39.778443,-104.820592
8132,SOUTHWEST EARLY COLLEGE CHARTER SCHOOL,39.661945,-105.025157
8135,SOUTHERN HILLS MIDDLE SCHOOL,39.974735,-105.245968
8138,SOUTHMOOR ELEMENTARY SCHOOL,39.648667,-104.911976
8140,SPANGLER ELEMENTARY SCHOOL,40.183997,-105.097643
8143,SPANN ELEMENTARY SCHOOL,38.277211,-104.569761
8149,STEPHEN KNIGHT CENTER FOR EARLY EDUCATION,39.703853,-104.949761
8160,SPRINGFIELD ELEMENTARY SCHOOL,37.410584,-102.619247
8164,SPRINGFIELD JUNIOR HIGH SCHOOL,37.410584,-102.619247
8168,SPRINGFIELD HIGH SCHOOL,37.410584,-102.619247
8178,SPROUL JUNIOR HIGH SCHOOL,38.762131,-104.747263
8208,SODA CREEK ELEMENTARY SCHOOL,40.491253,-106.828132
8209,STANDLEY LAKE HIGH SCHOOL,39.885437,-105.100243
8210,STEAMBOAT SPRINGS MIDDLE SCHOOL,40.496405,-106.817432
8211,THE STUDIO SCHOOL,39.888553,-104.982763
8212,STEAMBOAT SPRINGS HIGH SCHOOL,40.486723,-106.822842
8222,STECK ELEMENTARY SCHOOL,39.722223,-104.938227
8223,STEVENS ELEMENTARY SCHOOL,39.771985,-105.074427
8225,STELLAR ELEMENTARY SCHOOL,39.921115,-104.941583
8232,STEDMAN ELEMENTARY SCHOOL,39.759102,-104.932791
8242,STEELE ELEMENTARY SCHOOL,39.710628,-104.972173
8246,STEELE ELEMENTARY SCHOOL,38.858034,-104.818598
8248,STEIN ELEMENTARY SCHOOL,39.715206,-105.076849
8256,STERLING MIDDLE SCHOOL,40.638518,-103.217201
8260,STERLING HIGH SCHOOL,40.632646,-103.216751
8266,STETSON ELEMENTARY SCHOOL,38.907038,-104.699772
8272,STEVENS ELEMENTARY SCHOOL,39.771985,-105.074427
8274,GRAND VALLEY MIDDLE SCHOOL,39.444203,-108.01908
8275,STEM SCHOOL,39.908317,-104.968832
8276,STOBER ELEMENTARY SCHOOL,39.751352,-105.133623
8280,STONY CREEK ELEMENTARY SCHOOL,39.585888,-105.096546
8300,STOTT ELEMENTARY SCHOOL,39.817826,-105.146011
8318,STOVE PRAIRIE ELEMENTARY SCHOOL,40.617754,-105.356927
8328,STRASBURG ELEMENTARY SCHOOL,39.742706,-104.323347
8332,HEMPHILL MIDDLE SCHOOL,39.742706,-104.323347
8334,STRASBURG HIGH SCHOOL,39.742706,-104.323347
8337,STRATMOOR HILLS ELEMENTARY SCHOOL,38.772129,-104.797081
8342,STRATTON ELEMENTARY SCHOOL,39.304618,-102.59567
8346,STRATTON ELEMENTARY SCHOOL,38.866761,-104.801435
8350,STRATTON MEADOWS ELEMENTARY SCHOOL,38.80503,-104.813443
8351,STRATTON MIDDLE SCHOOL,39.304408,-102.601256
8354,STRATTON SENIOR HIGH SCHOOL,39.304408,-102.601256
8356,WILLIAM SMITH HIGH SCHOOL,39.722334,-104.791071
8358,STRAWBERRY PARK ELEMENTARY SCHOOL,40.496511,-106.817428
8359,SPACE TECHNOLOGY AND ARTS ACADEMY (STAR ACADEMY),38.825343,-104.782972
8361,STUKEY ELEMENTARY SCHOOL,39.897538,-104.981196
8370,DILLON VALLEY ELEMENTARY SCHOOL,39.639221,-106.040171
8372,BRECKENRIDGE ELEMENTARY SCHOOL,39.479766,-106.042247
8374,FRISCO ELEMENTARY SCHOOL,39.570851,-106.091178
8375,SNOWY PEAKS HIGH SCHOOL,39.627943,-106.044591
8376,SILVERTHORNE ELEMENTARY SCHOOL,39.659587,-106.083481
8377,SUMMIT MIDDLE SCHOOL,39.582458,-106.090352
8378,SUMMIT HIGH SCHOOL,39.56669,-106.053647
8379,SUMMIT ELEMENTARY SCHOOL,38.953128,-105.145674
8380,SUMMIT ELEMENTARY SCHOOL,39.638608,-104.775489
8381,SUMMIT RIDGE MIDDLE SCHOOL,39.602515,-105.131252
8382,SUMMIT VIEW ELEMENTARY SCHOOL,39.531844,-104.962743
8385,SUMMIT COVE ELEMENTARY SCHOOL,39.590548,-106.008564
8387,SUMMIT MIDDLE CHARTER SCHOOL,39.982278,-105.241421
8388,SUNNYSIDE ELEMENTARY SCHOOL,37.12199,-107.862784
8389,SUMMIT COUNTY DOR PROGRAM,39.632489,-106.077318
8392,SUNRISE ELEMENTARY SCHOOL,38.728559,-104.685321
8394,SUNRISE ELEMENTARY SCHOOL,39.642336,-104.757944
8398,SUNSET ELEMENTARY SCHOOL,40.51783,-107.554574
8402,SUNSET PARK ELEMENTARY SCHOOL,38.245174,-104.656546
8406,SUNSET RIDGE ELEMENTARY SCHOOL,39.868949,-105.028451
8418,SUPERIOR ELEMENTARY SCHOOL,39.937489,-105.157786
8419,SURFACE CREEK VISION SCHOOL,38.908685,-107.923721
8420,SWALLOWS CHARTER ACADEMY,38.324399,-104.743649
8422,SWANSEA ELEMENTARY SCHOOL,39.781084,-104.957035
8432,SWANSON ELEMENTARY SCHOOL,39.820074,-105.063108
8452,SWINK ELEMENTARY SCHOOL,38.011379,-103.628643
8453,SWIGERT-MCAULIFFE INTERNATIONAL ECE-8,39.76072,-104.898989
8456,SWINK JUNIOR-SENIOR HIGH SCHOOL,38.011379,-103.628643
8457,JACK SWIGERT AEROSPACE ACADEMY,38.834443,-104.750148
